time,goal_position,position,goal_velocity,velocity
0.0,0.0,0.0,0.0,0.0
0.036,0.0,-7.7e-05,0.0,9.3e-05
0.078,0.0,-0.00016,0.0,0.0002
0.122,0.0,-0.000241,0.0,0.000306
0.164,0.0,-0.000321,0.0,0.000159
0.21,0.0,-0.000415,0.0,-0.0
0.211,0.0,-0.000417,0.0,-4e-06
0.256,0.0,-0.000511,0.0,9.2e-05
0.265,0.0,-0.000528,0.0,0.000121
0.306,0.0,-0.000608,0.0,0.000278
0.35,0.0,-0.000687,0.0,0.000367
0.396,2.3e-05,-0.000766,0.00136,0.000429
0.438,9.2e-05,-0.000829,0.00272,0.001155
0.44,0.000208,-0.000831,0.00408,0.001232
0.482,0.00037,-0.000834,0.00544,0.002843
0.503,0.000578,-0.00081,0.0068,0.003646
0.548,0.000832,-0.000698,0.00816,0.005586
0.594,0.001133,-0.000495,0.00952,0.007652
0.64,0.00148,-0.000183,0.01088,0.009829
0.641,0.001873,-0.000175,0.01224,0.009876
0.683,0.002326,0.000193,0.01364,0.011843
0.707,0.002798,0.00044,0.01496,0.012962
0.75,0.003329,0.000958,0.01632,0.015417
0.792,0.003907,0.001572,0.01768,0.017994
0.835,0.004532,0.00231,0.01904,0.020417
0.878,0.005202,0.003142,0.0204,0.022453
0.878,0.005919,0.003142,0.02176,0.022453
0.919,0.006682,0.004016,0.02312,0.024382
0.944,0.007491,0.004589,0.02448,0.025609
0.985,0.008346,0.005594,0.02584,0.02761
1.032,0.009248,0.006846,0.0272,0.029845
1.076,0.010196,0.00811,0.02856,0.031807
1.118,0.01119,0.009397,0.02992,0.033665
1.12,0.01223,0.009461,0.03128,0.033753
1.161,0.013317,0.010786,0.03264,0.035112
1.183,0.01445,0.01152,0.034,0.035837
1.228,0.015629,0.013072,0.03536,0.03739
1.271,0.016854,0.014629,0.03672,0.039215
1.314,0.018126,0.016264,0.03808,0.041022
1.361,0.019444,0.018127,0.03944,0.042409
1.362,0.020808,0.018208,0.0408,0.042464
1.404,0.022218,0.019886,0.04216,0.043589
1.42,0.023675,0.020553,0.04352,0.044024
1.463,0.025178,0.022394,0.04488,0.045809
1.506,0.026727,0.024312,0.04624,0.047574
1.553,0.028322,0.026503,0.0476,0.050021
1.597,0.029964,0.028616,0.04896,0.052419
1.598,0.031651,0.028717,0.05032,0.052529
1.639,0.033385,0.030831,0.05168,0.054795
1.659,0.035166,0.031896,0.05304,0.055894
1.701,0.036992,0.034204,0.0544,0.058181
1.735,0.038865,0.036141,0.05576,0.059914
1.774,0.040727,0.038432,0.05708,0.061741
1.816,0.042749,0.040978,0.05848,0.063683
1.856,0.04476,0.043468,0.05984,0.064999
1.897,0.046818,0.046073,0.0612,0.066271
1.898,0.048922,0.046137,0.06256,0.066302
1.938,0.051072,0.048729,0.06392,0.06748
1.965,0.053268,0.050504,0.06528,0.068219
2.006,0.055511,0.053238,0.06664,0.069327
2.047,0.0578,0.056019,0.068,0.070575
2.091,0.060135,0.059062,0.06936,0.071979
2.138,0.062516,0.062378,0.07072,0.073144
2.176,0.064944,0.065159,0.07208,0.073686
2.177,0.067418,0.065159,0.07344,0.073686
2.218,0.069938,0.068105,0.0748,0.074245
2.237,0.072504,0.06948,0.07616,0.074715
2.276,0.075117,0.072331,0.07752,0.075718
2.319,0.077776,0.07552,0.07888,0.076806
2.36,0.080481,0.07869,0.08024,0.078394
2.403,0.083232,0.081928,0.0816,0.079984
2.447,0.08603,0.085392,0.08296,0.081689
2.447,0.088873,0.085392,0.08432,0.081689
2.487,0.091763,0.088607,0.08568,0.083256
2.509,0.0947,0.09032,0.08704,0.084069
2.549,0.097682,0.093716,0.0884,0.085881
2.595,0.100711,0.097619,0.08976,0.088007
2.638,0.103786,0.101442,0.09112,0.089883
2.68,0.106907,0.105074,0.09248,0.091468
2.681,0.110074,0.105163,0.09384,0.091506
2.724,0.113288,0.109043,0.0952,0.093162
2.746,0.116548,0.111057,0.09656,0.094099
2.793,0.119854,0.115427,0.09792,0.096077
2.84,0.123206,0.119891,0.09928,0.098095
2.881,0.126605,0.123864,0.10064,0.099914
2.921,0.130152,0.127812,0.10204,0.101675
2.923,0.133541,0.128011,0.10336,0.101787
2.968,0.137078,0.132554,0.10472,0.104279
2.985,0.140662,0.134196,0.10608,0.105155
3.03,0.144292,0.138994,0.10744,0.107578
3.073,0.147968,0.143465,0.1088,0.10951
3.119,0.15169,0.148673,0.11016,0.11168
3.161,0.155459,0.15309,0.11152,0.113387
3.163,0.159274,0.153424,0.11288,0.113514
3.208,0.163249,0.158481,0.11428,0.115401
3.222,0.167042,0.160071,0.1156,0.115988
3.263,0.170996,0.164777,0.11696,0.117796
3.305,0.174995,0.169675,0.11832,0.119617
3.349,0.179041,0.174889,0.11968,0.121617
3.39,0.183134,0.179828,0.12104,0.123507
3.432,0.187272,0.184968,0.1224,0.125448
3.435,0.191457,0.185215,0.12376,0.125545
3.476,0.195688,0.190442,0.12512,0.127558
3.494,0.199965,0.192708,0.12648,0.128409
3.537,0.204288,0.198183,0.12784,0.130454
3.58,0.208658,0.203747,0.1292,0.132517
3.624,0.213074,0.209531,0.13056,0.134595
3.669,0.217536,0.215408,0.13192,0.136712
3.67,0.222044,0.215542,0.13328,0.136759
3.712,0.226599,0.221377,0.13464,0.138784
3.732,0.2312,0.22412,0.136,0.139725
3.772,0.235847,0.229663,0.13736,0.141599
3.817,0.24054,0.235987,0.13872,0.143663
3.862,0.24542,0.242399,0.14012,0.145503
3.904,0.250066,0.248457,0.14144,0.147171
3.906,0.254898,0.248747,0.1428,0.14725
3.946,0.259776,0.254584,0.14416,0.148755
3.971,0.264701,0.258262,0.14552,0.149661
4.019,0.269672,0.265385,0.14688,0.151367
4.06,0.274689,0.271534,0.14824,0.152778
4.105,0.279752,0.278349,0.1496,0.154289
4.149,0.284862,0.285077,0.15096,0.155778
4.15,0.290017,0.285231,0.15232,0.155813
4.194,0.295219,0.292028,0.15368,0.157335
4.209,0.300468,0.29436,0.15504,0.157844
4.252,0.305762,0.301091,0.1564,0.159436
4.297,0.311103,0.308209,0.15776,0.16112
4.338,0.31649,0.31476,0.15912,0.162696
4.382,0.321923,0.321865,0.16048,0.164445
4.383,0.327402,0.322027,0.16184,0.164484
4.427,0.332928,0.32921,0.1632,0.166166
4.447,0.3385,0.332498,0.16456,0.166868
4.491,0.344118,0.34028,0.16592,0.168484
4.535,0.349782,0.347131,0.16728,0.169963
4.581,0.355493,0.354895,0.16864,0.171782
4.623,0.36125,0.362055,0.17,0.173397
4.624,0.367053,0.362227,0.17136,0.173435
4.669,0.372902,0.369974,0.17272,0.175096
4.685,0.378798,0.372747,0.17408,0.175675
4.727,0.38474,0.380069,0.17544,0.177209
4.769,0.390728,0.387459,0.1768,0.1789
4.813,0.396762,0.395276,0.17816,0.180625
4.852,0.402843,0.402269,0.17952,0.182174
4.897,0.40897,0.410594,0.18088,0.183967
4.897,0.415143,0.410594,0.18224,0.183967
4.944,0.421362,0.419,0.1836,0.185739
4.957,0.427628,0.421207,0.18496,0.1862
5.0,0.433939,0.429529,0.18632,0.187899
5.043,0.440297,0.437367,0.18768,0.189548
5.087,0.446702,0.445654,0.18904,0.191321
5.128,0.453152,0.453445,0.1904,0.192956
5.13,0.459649,0.454018,0.19176,0.193084
5.171,0.466192,0.461691,0.19312,0.194763
5.194,0.472781,0.466133,0.19448,0.195709
5.235,0.479416,0.474105,0.19584,0.197407
5.279,0.486098,0.48274,0.1972,0.199264
5.321,0.492826,0.491057,0.19856,0.200993
5.362,0.4996,0.49925,0.19992,0.202835
5.405,0.5064,0.507922,0.2,0.204715
5.407,0.5132,0.508328,0.2,0.204802
5.448,0.52,0.51666,0.2,0.205591
5.468,0.5268,0.520732,0.2,0.205754
5.507,0.5336,0.528884,0.2,0.206076
5.548,0.5404,0.537048,0.2,0.206336
5.592,0.5474,0.546039,0.2,0.20659
5.634,0.554,0.554632,0.2,0.206911
5.676,0.5608,0.563244,0.2,0.207388
5.677,0.5676,0.563449,0.2,0.207399
5.719,0.5744,0.572081,0.2,0.207863
5.739,0.5812,0.576197,0.2,0.207953
5.783,0.588,0.585257,0.2,0.208131
5.824,0.5948,0.593707,0.2,0.208294
5.87,0.6016,0.603196,0.2,0.208474
5.912,0.6086,0.611866,0.2,0.208633
5.913,0.6152,0.612072,0.2,0.208637
5.956,0.622,0.620956,0.2,0.208797
5.977,0.6288,0.625297,0.2,0.208873
6.017,0.6356,0.63357,0.2,0.209014
6.061,0.6424,0.642669,0.2,0.208792
6.104,0.6492,0.651551,0.2,0.208563
6.148,0.656,0.66063,0.2,0.208373
6.191,0.6628,0.669495,0.2,0.208213
6.192,0.6696,0.669701,0.2,0.20821
6.232,0.6764,0.677942,0.2,0.208041
6.248,0.6832,0.681236,0.2,0.207954
6.285,0.69,0.688848,0.2,0.207756
6.33,0.6968,0.698096,0.2,0.207515
6.371,0.703594,0.706512,0.19928,0.207288
6.413,0.710346,0.715124,0.19792,0.207059
6.458,0.717052,0.724314,0.19656,0.205441
6.459,0.723712,0.724517,0.1952,0.2054
6.501,0.730326,0.733018,0.19384,0.203698
6.521,0.736893,0.737042,0.19248,0.202897
6.562,0.743414,0.745234,0.19112,0.201039
6.607,0.749889,0.75414,0.18976,0.199054
6.646,0.756318,0.761786,0.1884,0.197318
6.689,0.7627,0.770137,0.18704,0.195419
6.731,0.769037,0.778217,0.18568,0.193554
6.732,0.775327,0.778408,0.18432,0.193506
6.774,0.78157,0.786404,0.18296,0.191528
6.792,0.787768,0.789805,0.1816,0.190695
6.829,0.793919,0.796563,0.18024,0.189014
6.877,0.800024,0.80566,0.17888,0.186587
6.922,0.806083,0.813911,0.17752,0.18441
6.966,0.812096,0.821881,0.17616,0.182173
6.966,0.818062,0.821881,0.1748,0.182173
7.009,0.823982,0.829576,0.17344,0.180041
7.031,0.829856,0.833478,0.17208,0.178967
7.069,0.835684,0.840163,0.17072,0.177137
7.117,0.841465,0.848681,0.16936,0.174835
7.16,0.8472,0.855892,0.168,0.172837
7.205,0.852889,0.863526,0.16664,0.170745
7.206,0.858532,0.863694,0.16528,0.170699
7.248,0.864128,0.870735,0.16392,0.16887
7.269,0.869678,0.873563,0.16256,0.168157
7.312,0.875182,0.88132,0.1612,0.166222
7.356,0.88064,0.888496,0.15984,0.164203
7.403,0.886051,0.896062,0.15848,0.16205
7.448,0.891416,0.903213,0.15712,0.160096
7.448,0.896735,0.903213,0.15576,0.160096
7.491,0.902008,0.909967,0.1544,0.158309
7.507,0.907234,0.91246,0.15304,0.157654
7.546,0.912415,0.918493,0.15168,0.155951
7.593,0.917549,0.925672,0.15032,0.153868
7.637,0.922636,0.932306,0.14896,0.151932
7.679,0.927678,0.938558,0.1476,0.150073
7.68,0.932673,0.938706,0.14624,0.150029
7.721,0.937622,0.944733,0.14488,0.148258
7.744,0.942525,0.948082,0.14352,0.147287
7.786,0.947382,0.954142,0.14216,0.145545
7.83,0.952192,0.960412,0.1408,0.143722
7.872,0.956956,0.96632,0.13944,0.141892
7.912,0.961674,0.972014,0.13808,0.140146
7.943,0.966346,0.975862,0.13672,0.139014
7.99,0.970971,0.982522,0.13536,0.1371
7.991,0.97555,0.982657,0.134,0.137061
8.032,0.980083,0.988156,0.13264,0.135486
8.051,0.98457,0.990815,0.13128,0.134715
8.094,0.98901,0.99635,0.12992,0.133121
8.141,0.993404,1.002465,0.12856,0.131386
8.181,0.997752,1.007606,0.1272,0.129951
8.222,1.002054,1.012817,0.12584,0.128505
8.223,1.006309,1.01307,0.12448,0.128427
8.27,1.010518,1.018838,0.12312,0.126642
8.289,1.014681,1.021196,0.12176,0.125917
8.332,1.018798,1.026484,0.1204,0.124252
8.368,1.023582,1.030974,0.1188,0.122737
8.409,1.027128,1.035765,0.1176,0.12113
8.453,1.030987,1.040962,0.11628,0.119335
8.496,1.034917,1.045964,0.11492,0.117597
8.497,1.038802,1.045964,0.11356,0.117597
8.545,1.042639,1.051572,0.1122,0.115586
8.561,1.046431,1.053495,0.11084,0.114875
8.606,1.050177,1.058415,0.10948,0.11306
8.65,1.053876,1.063255,0.10812,0.111196
8.693,1.057529,1.067905,0.10676,0.109372
8.736,1.061136,1.072477,0.1054,0.107574
8.737,1.064696,1.072583,0.10404,0.107533
8.784,1.06821,1.07749,0.10268,0.105591
8.799,1.071678,1.079038,0.10132,0.104979
8.839,1.0751,1.083219,0.09996,0.103216
8.887,1.078475,1.087919,0.0986,0.101102
8.933,1.081805,1.092425,0.09724,0.099086
8.973,1.085088,1.096269,0.09588,0.0974
8.973,1.088419,1.096269,0.09448,0.0974
9.013,1.091515,1.100046,0.09316,0.095737
9.04,1.09466,1.102558,0.0918,0.094639
9.077,1.097758,1.105953,0.09044,0.093154
9.118,1.10072,1.109651,0.08912,0.091532
9.163,1.103815,1.113627,0.08772,0.089449
9.205,1.106774,1.117253,0.08636,0.087512
9.239,1.109687,1.120129,0.085,0.085888
9.278,1.112554,1.123358,0.08364,0.083979
9.278,1.115375,1.123358,0.08228,0.083979
9.328,1.118149,1.127389,0.08092,0.081585
9.345,1.121037,1.128733,0.07948,0.080808
9.387,1.12356,1.131997,0.0782,0.078904
9.431,1.126195,1.135331,0.07684,0.076932
9.477,1.128785,1.138724,0.07548,0.074883
9.525,1.131328,1.142165,0.07412,0.072772
9.525,1.133825,1.142165,0.07276,0.072772
9.567,1.136275,1.145092,0.0714,0.070926
9.581,1.13868,1.146051,0.07004,0.070316
9.623,1.141038,1.148876,0.06868,0.068499
9.666,1.14335,1.151688,0.06732,0.066571
9.713,1.145616,1.154667,0.06596,0.064491
9.763,1.147836,1.157729,0.0646,0.062276
9.763,1.150009,1.157729,0.06324,0.062276
9.805,1.152136,1.160216,0.06188,0.060435
9.82,1.154217,1.161086,0.06052,0.059783
9.863,1.156251,1.163527,0.05916,0.058057
9.907,1.15824,1.165949,0.0578,0.056313
9.954,1.160182,1.168452,0.05644,0.05445
9.997,1.162077,1.170664,0.05508,0.052756
9.997,1.163927,1.170664,0.05372,0.052756
10.035,1.165783,1.17256,0.05232,0.051255
10.06,1.167487,1.173775,0.051,0.050254
10.097,1.169248,1.175528,0.0496,0.048785
10.141,1.170863,1.177543,0.04828,0.047154
10.187,1.172481,1.179578,0.04692,0.04558
10.228,1.174054,1.18133,0.04556,0.044179
10.27,1.175579,1.183065,0.0442,0.042683
10.272,1.177059,1.183146,0.04284,0.042612
10.313,1.178493,1.184776,0.04148,0.041169
10.33,1.17988,1.185434,0.04012,0.04055
10.37,1.181221,1.186941,0.03876,0.039072
10.413,1.182553,1.188495,0.03736,0.037501
